0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.797019205729166515e+03,2.974648681640625000e+03,3.011330273437500182e+03,2.921989746093750000e+03,2.094916796874999818e+03,2.163339172363281250e+03,2.282515533447265625e+03,2.251129785156249909e+03,2.056482690429687409e+03,2.117411773681640625e+03,2.122392410278320312e+03,2.131084228515625000e+03,2.038920247395833258e+03,2.043372387695312455e+03,2.126467236328125182e+03,2.086298787434895985e+03
2.702087679508872187e-01,2.378519850566468696e-01,2.343299525791076865e-01,7.201753023293747114e-02,2.639212645056738249e-01,8.049452365541005794e-02,2.998137821855249019e-01,2.456082490945389607e-01,7.837534250039161765e-02,2.361954729327833125e-01,2.863385614275232860e-01,3.069976359914926567e-01,5.410698998362486328e-02,1.925252043394780621e-01,1.912175655886327527e-02,2.742535440309303851e-01,2.319374593098958485e+03,2.327478613281250091e+03,2.355245068359375182e+03,2.439353108723958485e+03,2.724685498046875182e+03,2.743525238037109375e+03,2.726227386474609375e+03,2.681296142578125000e+03,3.480082714843750182e+03,3.464077178955078125e+03,3.466418914794921875e+03,3.386746191406250091e+03,3.614401774088541515e+03,3.747775439453124818e+03,3.614387207031250000e+03,3.554800862630208485e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.014900797526041515e+03,4.019085009765624818e+03,3.920237890625000091e+03,3.776554036458333485e+03,3.589755859375000000e+03,3.554181762695312500e+03,3.465399963378906250e+03,3.355440527343750091e+03,3.107795361328125182e+03,2.791457641601562500e+03,2.663785400390625000e+03,2.739248681640624909e+03,3.255157389322916515e+03,3.038632373046874818e+03,2.733577392578125000e+03,2.733014811197916515e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.030750813802083258e+03,2.014687597656250091e+03,2.006671142578125000e+03,2.013957641601562500e+03,3.097341162109375091e+03,3.141674789428710938e+03,3.090712158203125000e+03,3.138381347656250000e+03,3.855814843749999909e+03,3.375411865234375000e+03,3.626091949462890625e+03,3.713847314453124909e+03,3.814433105468750000e+03,3.621051562499999818e+03,2.868549609374999818e+03,3.561986165364583485e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.376525586818458380e-01,1.931365209459708354e-01,9.396849839476428823e-02,0.000000000000000000e+00,2.202440938909533408e-01,2.597079386082155189e-02,7.008468757220036316e-02,2.135687744140625000e+03,2.201426562499999818e+03,2.200986767578125182e+03,2.131307047526041515e+03,3.131479931640625182e+03,3.145596252441406250e+03,3.088807739257812500e+03,3.148002734374999818e+03,3.796225878906249818e+03,3.562167266845703125e+03,3.787460754394531250e+03,3.759012988281249818e+03,3.764665445963541515e+03,3.772397802734375091e+03,3.791167724609375000e+03,3.860614095052083485e+03
2.414590888921480938e-01,2.071416376870530152e-01,2.319055983813698707e-01,5.133718853772987339e-02,2.655834645976528630e-01,4.772790494143298173e-02,2.951509189815264000e-01,3.273660170351533338e-01,1.250186610992274905e-01,2.496341199634964092e-01,2.582432751876612143e-01,3.439502370224734595e-01,5.570810420390417267e-02,2.180072946086862584e-01,1.015158897329613008e-01,2.868142011297534766e-01,2.499154134114583485e+03,2.581454882812499818e+03,2.562858789062499909e+03,2.455706705729166515e+03,2.802718457031250182e+03,2.394119537353515625e+03,2.907217254638671875e+03,3.117613769531250000e+03,3.080591210937499909e+03,3.230155395507812500e+03,3.349975616455078125e+03,3.586117480468749818e+03,3.218910400390625000e+03,3.063431250000000091e+03,3.177536621093750000e+03,3.673213053385416515e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.070930501302083485e+03,3.202437695312500182e+03,3.085012939453125000e+03,2.989053141276041515e+03,2.622229052734374818e+03,2.338329986572265625e+03,2.593806335449218750e+03,2.138028466796874909e+03,3.313309374999999818e+03,3.176085296630859375e+03,2.832822448730468750e+03,2.743898388671875182e+03,3.817852213541666515e+03,3.219798095703125000e+03,2.789488818359374818e+03,2.470687255859375000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.783067220052083485e+03,3.857040332031249818e+03,3.898188232421875000e+03,3.928000000000000000e+03,3.609541308593749818e+03,3.601489044189453125e+03,3.829367645263671875e+03,3.857599999999999909e+03,3.463169042968750091e+03,3.500745422363281250e+03,3.525465332031250000e+03,3.614450927734375000e+03,3.402260742187500000e+03,2.549256640624999818e+03,2.684573046874999818e+03,3.346774414062500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.026666666666666515e+03,4.028800000000000182e+03,4.027199999999999818e+03,4.024000000000000000e+03,3.848798095703125000e+03,3.751163696289062500e+03,3.829397399902343750e+03,3.739925732421875182e+03,3.279440966796874818e+03,3.513847473144531250e+03,2.752718750000000000e+03,3.548566503906250091e+03,3.249173990885416515e+03,3.278877636718750182e+03,3.133516357421875000e+03,3.309368977864583485e+03
3.558869637309600154e-01,3.416120102039306716e-01,2.616175200648250820e-01,6.042961908369234164e-02,1.146571416104355812e-01,1.836637268151395941e-01,8.117797455954441077e-02,9.016020601674386292e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.542326794806509957e-02,2.844223110237270938e-02,1.320927366421587867e-01,2.339106129484865571e-01,1.981386916129190545e-01,3.604931477864583485e+03,3.645097167968750000e+03,3.724034277343750091e+03,3.679176595052083485e+03,3.485477490234375182e+03,3.449326080322265625e+03,3.249404449462890625e+03,3.563940478515624818e+03,3.698924218749999909e+03,3.515112274169921875e+03,3.504556671142578125e+03,3.650582910156249909e+03,3.834330566406250000e+03,3.719281787109374818e+03,3.738782910156250182e+03,3.793282470703125000e+03
3.333859838679720800e-01,3.673985474597173395e-01,2.850828763047307812e-01,2.396180675158221529e-01,3.097265991518356465e-01,1.937255201627608725e-01,2.442764872346577798e-01,6.851967482850115920e-02,8.108722405139964784e-02,2.563432324143049557e-01,1.036844391741968824e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.055166751664664615e-01,3.907460203767351703e-02,0.000000000000000000e+00,3.448011311848958485e+03,3.595529882812500091e+03,3.678191503906250091e+03,3.659947753906250000e+03,3.727644970703125182e+03,3.735150939941406250e+03,3.551845825195312500e+03,3.703174023437500182e+03,3.850558984374999909e+03,3.802089660644531250e+03,3.541178436279296875e+03,3.546627880859375182e+03,3.791178629557291515e+03,3.504477832031249818e+03,3.551635058593749818e+03,2.633365804036458485e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.743642903645833485e+03,3.666832861328125091e+03,3.703540576171874818e+03,3.730411865234375000e+03,3.518911035156249909e+03,3.156641845703125000e+03,3.022168487548828125e+03,3.485542138671874909e+03,3.506798437500000091e+03,2.615938842773437500e+03,3.059737884521484375e+03,2.925226318359375000e+03,3.507977783203125000e+03,3.526414355468749818e+03,3.218266210937500091e+03,3.079116536458333485e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223333643220178429e-01,1.415087935698148280e-01,1.586352517353968317e-01,1.236604372661057466e-01,1.957333829152285154e-01,9.790926900731033999e-02,2.643920862256613491e-01,2.851834065755208485e+03,2.836396533203124818e+03,2.743579150390624818e+03,2.627025390625000000e+03,2.782949707031250000e+03,2.664003601074218750e+03,2.492657226562500000e+03,2.280574316406250091e+03,2.584296142578125000e+03,2.702754028320312500e+03,2.677150238037109375e+03,2.516853466796875182e+03,3.136598225911458485e+03,3.260821191406249909e+03,3.263541503906250000e+03,3.165211669921875000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.473708821614583485e+03,2.410804101562499909e+03,2.393003173828125000e+03,2.365512613932291515e+03,2.488015283203124909e+03,2.453574859619140625e+03,2.262219238281250000e+03,2.446976367187499818e+03,2.482794091796874909e+03,2.608050262451171875e+03,2.450964569091796875e+03,2.448683447265625091e+03,3.156323323567708485e+03,3.187116259765624818e+03,3.165869531249999909e+03,2.962152832031250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.311694320104668243e-01,0.000000000000000000e+00,1.113337150379055396e-01,2.685349093552436006e-01,2.522848608207099996e-01,2.724546606510517277e-01,6.723266610113899644e-02,3.959625244140625000e+03,3.906487597656249818e+03,3.978703613281250000e+03,4.068879557291666515e+03,3.909542968750000000e+03,3.848733428955078125e+03,3.874677581787109375e+03,3.912452539062499909e+03,3.916075830078124909e+03,3.599806335449218750e+03,3.868712860107421875e+03,3.266064111328124909e+03,3.873150553385416515e+03,3.852561914062499909e+03,3.751416064453124818e+03,3.781279052734375000e+03
3.555526251757278877e-01,3.262868974850153814e-01,2.238712630168403217e-01,2.375369180590493901e-01,3.562849889904616263e-01,3.055763696629102411e-01,2.529088246587420930e-01,1.913225443485506161e-01,2.434108653628206942e-01,2.157767538307309163e-01,7.447311114542842780e-02,4.905696381162546332e-02,7.419351586883253524e-02,6.722689774633576476e-02,6.516374501015856358e-02,6.694437764360237908e-02,3.731003580729166515e+03,3.679024169921875000e+03,3.677307275390624909e+03,3.607587727864583485e+03,3.687145068359374818e+03,3.705178497314453125e+03,3.655072479248046875e+03,3.507952490234375091e+03,3.336822607421875091e+03,3.555392303466796875e+03,3.495792053222656250e+03,3.512106298828125091e+03,3.370164713541666515e+03,2.834129541015624909e+03,3.283576611328125182e+03,3.377495849609375000e+03
2.192703668423812147e-01,2.474240537668880857e-01,2.755250220935355765e-01,2.483181527070263961e-01,1.269068362591300458e-01,3.295079047546761036e-02,1.057680004628832188e-01,3.566963829997378266e-01,8.740190713481307827e-02,1.196231189015790758e-01,1.700232013500443951e-01,2.086909987409765743e-01,1.333994717031692090e-01,4.723575156973861683e-02,1.417578216679665770e-02,3.011555120644571551e-03,2.652924641927083485e+03,2.450811572265624818e+03,3.741384130859375091e+03,4.066020589192708485e+03,3.165400244140625091e+03,3.271147094726562500e+03,3.270255187988281250e+03,3.402746582031250000e+03,3.392649511718750091e+03,2.572885314941406250e+03,2.238228332519531250e+03,2.439146923828125182e+03,3.074204345703125000e+03,2.530525195312499818e+03,2.449732910156250000e+03,2.214942871093750000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.023095784505208485e+03,3.982568945312500091e+03,3.955193066406250182e+03,3.982924560546875000e+03,4.026668066406250091e+03,3.884241699218750000e+03,3.836996185302734375e+03,3.947421240234375091e+03,4.030180273437500091e+03,3.933505554199218750e+03,3.813237609863281250e+03,3.915175927734374909e+03,4.050684326171875000e+03,4.012596630859375182e+03,3.989145654296874909e+03,3.960558430989583485e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.654534342447916515e+03,3.764102392578125091e+03,3.876177636718749909e+03,3.935630859375000000e+03,3.380586474609374818e+03,3.501323455810546875e+03,3.762660156250000000e+03,3.881993554687499909e+03,3.744972949218749818e+03,3.769384796142578125e+03,3.808165771484375000e+03,3.854436230468750182e+03,3.946676269531250000e+03,3.946430468749999818e+03,3.933090820312500000e+03,3.916009928385416515e+03
2.383631886876932116e-01,4.729080107658614057e-02,0.000000000000000000e+00,3.458695854779130635e-02,2.784519244855179210e-01,1.149148388886681582e-01,2.149269429766787198e-01,2.051286997599048312e-01,2.253250445465803664e-01,2.980437069883415946e-01,2.646843260221712901e-01,3.407972445218482860e-01,2.021094624368865444e-01,2.814814983548105110e-01,2.389321529238337960e-01,3.149717625195651016e-01,3.056516764322916515e+03,3.062260205078125182e+03,2.928309716796874909e+03,2.829236897786458485e+03,2.832903808593750000e+03,2.154637786865234375e+03,2.085772994995117188e+03,2.060784570312499909e+03,2.636747998046875182e+03,2.239107650756835938e+03,2.169896530151367188e+03,2.228343286132812409e+03,2.493987711588541515e+03,1.968690454101562409e+03,2.461791918945312318e+03,2.425618977864583485e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.078406412760416515e+03,4.059219238281250000e+03,3.584946875000000091e+03,2.806168375651041515e+03,4.080749414062499909e+03,4.083468383789062500e+03,3.586954772949218750e+03,2.838910302734374909e+03,4.086505566406250182e+03,4.080527832031250000e+03,3.527889465332031250e+03,2.479724169921874818e+03,4.085509277343750000e+03,4.086505566406250182e+03,3.428986621093749818e+03,2.173129313151041515e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.250837434750378008e-02,2.971532557139804770e-02,2.243237342498455300e-02,4.510090994918806301e-02,1.480133989560060703e-01,3.950519872143355704e-02,0.000000000000000000e+00,3.239249674479166515e+03,3.420333544921874818e+03,3.197592333984374818e+03,3.153310465494791515e+03,2.894743066406249909e+03,2.500131988525390625e+03,2.963738739013671875e+03,2.117528076171875000e+03,2.895412744140624909e+03,2.374674285888671875e+03,2.727017150878906250e+03,2.927308447265625091e+03,3.210488281250000000e+03,3.327367919921875000e+03,3.321988867187500091e+03,3.394750813802083485e+03
